"0","Period End Date","12/31/2014","12/31/2015","12/31/2016","12/31/2017"
"0","Stmt Source","10-K","10-K","10-K","10-K"
"0","Stmt Source Date","3/1/2017","3/1/2018","3/1/2018","3/1/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Net Income","-","-","-","-"
"1","Net Income from Continuing Operations","-22.3","15.0","35.1","60.2"
"0","Operating Gains/Losses","-","-","-","-"
"1","Gain/Loss on Investment Securities","-","-","-","-"
"0","Depreciation,Amortization and Depletion","98.1","76.0","68.3","63.2"
"0","Deferred Taxes","-34.8","1.5","13.8","50.7"
"0","Other Non-Cash Items","7.7","5.1","12.6","2.4"
"1","Asset Impairment Charge","-","-","-","-"
"1","Stock-Based Compensation","17.9","14.1","18.0","21.4"
"1","Excess Tax Benefit from Stock-Based Compensation","-","-","-","-"
"0","Change in Receivables","-15.1","-9.0","-27.2","-17.6"
"0","Change in Inventories","7.2","-52.7","22.3","-16.2"
"0","Change in Pay/Accrued Exp","56.4","2.2","-39.8","69.8"
"1","Change in Payables","63.7","-17.9","-29.5","80.4"
"2","Change In Account Payable","56.2","-7.1","-37.3","78.5"
"0","Change in Other Current Assets","-10.9","12.5","20.7","8.1"
"0","Change in Other Current Liabilities","-","-","-","-"
"0","Change in Other Working Capital","28.8","8.7","-8.1","-50.8"
"0","Cash Flow from Operating Activities","133.0","73.4","115.8","191.4"
"0","Purchase/Sale of Prop,Plant,Equip: Net","-44.5","-43.9","-43.5","-49.5"
"1","Purchase of Property,Plant and Equipment","-44.5","-43.9","-43.5","-49.5"
"0","Purchase/Sale of Business,Net","0.0","-5.8","-1.0","-99.4"
"1","Purchase/Acquisition of Business","-","-","-","-"
"0","Purchase/Sale of Investments,Net","-","-","-","-"
"1","Purchase of Investments","-","-","-","-"
"2","Purchase of Long Term Investments","-","-","-","-"
"0","Sale of Investments","-","-","-","-"
"1","Sale of Long Term Investments","-","-","-","-"
"0","Other Investing Changes,Net","3.0","0.7","-3.0","0.7"
"0","Cash Flow from Investing Activities","-41.5","-49.0","-47.5","-148.2"
"0","Issuance/Payments of Debt,Net","-54.8","50.5","-63.2","305.9"
"1","Issuance/Payments of LT Debt,Net","-54.8","50.5","-63.2","305.9"
"2","Payments to Settle Long Term Debt","-102.4","-63.0","-79.1","-29.1"
"0","Issuance/Payments of Common Stock,Net","-36.0","-35.6","2.9","3.6"
"1","Proceeds or Issuance of Long Term Debt","47.7","113.5","15.9","335.0"
"1","Proceeds or Issuance of Short Term Debt","-","-","-","-"
"1","Issuance/Payments of ST Debt,Net","-","-","-","-"
"2","Payments to Settle Short Term Debt","-","-","-","-"
"1","Payments for Common Stock","-39.7","-38.3","-","-"
"1","Proceeds or Issuance of Common Stock","3.6","2.7","2.9","3.6"
"0","Cash Dividends Paid","-","-","-","-"
"1","Common Stock Dividends Paid","-","-","-","-"
"0","Other Financing Changes, Net","-1.1","-7.1","-2.7","-7.6"
"0","Cash Flow from Financing Activities","-91.9","7.7","-63.0","302.0"
"0","Cash, Equivalents, Start of Period","124.8","112.4","131.0","133.6"
"0","Cash, Equivalents, End of Period","112.4","131.0","133.6","487.3"
"0","Change in Cash","-0.4","32.1","5.3","345.1"
"0","Free Cash Flow","88.5","29.4","72.3","141.9"
"0","Effect of Exchange Rate Changes","-12.0","-13.5","-2.7","8.6"
