"0","Period End Date","12/31/2014","12/31/2015","12/31/2016","12/31/2017"
"0","Stmt Source","10-K","10-K","10-K","10-K"
"0","Stmt Source Date","2/24/2017","2/23/2018","2/23/2018","2/23/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","45.3","58.7","81.2","105.6"
"0","Cost of Revenue","16.7","26.4","45.2","65.5"
"0","Gross Profit","28.6","32.3","36.0","40.1"
"0","Selling,General and Administrative","16.4","24.0","27.2","30.5"
"1","General and Administrative Expense","16.4","24.0","27.2","30.5"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","-2.5","-","-","-"
"0","Operating Expenses","16.4","24.0","27.2","30.5"
"0","Operating Income","12.3","8.3","8.8","9.6"
"0","Net Interest Income","-","-","-","-"
"0","Other Income/Expense,Net","-2.5","-0.1","6.1","22.3"
"0","Pre-Tax Income","9.8","8.2","14.9","31.9"
"0","Provision for Income Tax","0.0","0.1","0.1","0.9"
"0","Net Income","9.6","8.0","14.7","30.9"
"0","Dividend Per Share","0.92","1.08","1.23","1.32"
"0","Tax Rate","0.00","0.01","0.00","0.03"
"0","Basic EPS","0.43","0.21","0.32","0.57"
"1","Basic Weighted Average Shares","20.66","30.76","40.29","50.36"
"1","Basic EPS from Continuing Operations","0.43","0.21","0.32","0.57"
"1","Basic EPS,Continuing and Discontinued","0.00","0.00","0.00","0.00"
"0","Diluted EPS","0.43","0.21","0.32","0.57"
"1","Diluted Weighted Average Shares","20.66","30.76","40.29","50.36"
"1","Diluted EPS from Continuing Operations","0.43","0.21","0.32","0.57"
"1","Diluted EPS,Continuing and Discontinued","0.00","0.00","0.00","0.00"
