"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","10/31/2017","-","4/30/2018","8/1/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","2,263.0","2,096.0","2,818.0","2,016.0"
"0","Cost of Revenue","1,318.0","1,469.0","1,706.0","1,325.0"
"0","Gross Profit","945.0","627.0","1,112.0","691.0"
"0","Selling,General and Administrative","-","-","19.0","19.0"
"1","General and Administrative Expense","-","-","19.0","19.0"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","-5.0","-3.0","-","-"
"0","Operating Expenses","238.0","251.0","247.0","248.0"
"0","Operating Income","707.0","376.0","865.0","443.0"
"0","Net Interest Income","-94.0","-97.0","-99.0","-106.0"
"0","Other Income/Expense,Net","34.0","31.0","-6.0","29.0"
"0","Pre-Tax Income","647.0","310.0","760.0","366.0"
"0","Provision for Income Tax","252.0","-646.0","202.0","97.0"
"0","Net Income","395.0","956.0","558.0","269.0"
"0","Dividend Per Share","0.43","0.43","0.45","0.45"
"0","Tax Rate","0.39","0.24","0.27","0.27"
"0","Basic EPS","0.78","1.90","1.11","0.53"
"1","Basic Weighted Average Shares","505.00","505.00","504.00","504.00"
"1","Basic EPS from Continuing Operations","0.78","1.90","1.11","0.53"
"1","Basic EPS,Continuing and Discontinued","-","-","-","-"
"0","Diluted EPS","0.78","1.88","1.10","0.53"
"1","Diluted Weighted Average Shares","507.00","507.00","507.00","507.00"
"1","Diluted EPS from Continuing Operations","0.78","1.88","1.10","0.53"
"1","Diluted EPS,Continuing and Discontinued","-","-","-","-"
