"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","11/3/2017","-","5/8/2018","8/2/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","59.5","62.9","64.9","68.2"
"0","Cost of Revenue","12.7","14.4","15.9","16.2"
"0","Gross Profit","46.8","48.5","49.0","51.9"
"0","Selling,General and Administrative","25.0","27.2","28.0","27.9"
"1","General and Administrative Expense","9.5","10.2","11.8","8.9"
"1","Selling and Marketing Expense","15.5","17.0","16.2","19.0"
"0","Research and Development","10.9","11.6","12.6","13.1"
"0","Special Income/Charges","-","-","-","-"
"0","Operating Expenses","35.9","38.8","40.6","41.0"
"0","Operating Income","10.8","9.7","8.4","10.9"
"0","Net Interest Income","0.8","0.9","1.1","1.4"
"0","Other Income/Expense,Net","-0.1","-0.2","0.2","-0.5"
"0","Pre-Tax Income","11.5","10.4","9.7","11.8"
"0","Provision for Income Tax","3.1","7.5","0.5","1.5"
"0","Net Income","8.5","2.9","9.1","10.3"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.27","-0.27","0.05","0.13"
"0","Basic EPS","0.22","0.07","0.24","0.26"
"1","Basic Weighted Average Shares","37.70","38.29","38.79","38.99"
"1","Basic EPS from Continuing Operations","0.22","0.07","0.24","0.26"
"1","Basic EPS,Continuing and Discontinued","-","-","-","-"
"0","Diluted EPS","0.21","0.06","0.22","0.24"
"1","Diluted Weighted Average Shares","40.30","41.48","41.93","42.22"
"1","Diluted EPS from Continuing Operations","0.21","0.06","0.22","0.24"
"1","Diluted EPS,Continuing and Discontinued","-","-","-","-"
