"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","6-K","6-K","6-K","6-K"
"0","Stmt Source Date","11/17/2017","4/30/2018","4/30/2018","7/31/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","1,310.4","1,729.0","992.0","1,256.5"
"0","Cost of Revenue","1,062.0","1,384.4","810.2","1,116.2"
"0","Gross Profit","248.4","344.6","181.8","140.3"
"0","Selling,General and Administrative","116.2","136.7","115.6","112.4"
"1","General and Administrative Expense","47.8","49.0","44.3","41.4"
"1","Selling and Marketing Expense","68.4","87.7","71.3","71.0"
"0","Research and Development","14.2","17.5","9.8","10.1"
"0","Special Income/Charges","-","-","-","-"
"0","Operating Expenses","183.1","285.5","155.1","158.0"
"0","Operating Income","65.3","59.1","26.7","-17.7"
"0","Net Interest Income","1.7","-21.6","-44.9","-41.9"
"0","Other Income/Expense,Net","4.8","3.3","0.1","-9.3"
"0","Pre-Tax Income","71.8","40.8","-18.1","-68.9"
"0","Provision for Income Tax","-39.5","-2.8","-7.9","55.8"
"0","Net Income","110.0","41.2","-12.3","-126.5"
"0","Dividend Per Share","0.05","0.11","0.02","0.10"
"0","Tax Rate","0.17","0.09","0.13","0.34"
"0","Basic EPS","0.60","0.22","-0.07","-0.69"
"1","Basic Weighted Average Shares","183.89","183.58","183.33","183.38"
"1","Basic EPS from Continuing Operations","0.60","0.22","-0.07","-0.69"
"1","Basic EPS,Continuing and Discontinued","-","-","-","-"
"0","Diluted EPS","0.60","0.22","-0.07","-0.69"
"1","Diluted Weighted Average Shares","184.05","183.73","183.58","183.63"
"1","Diluted EPS from Continuing Operations","0.60","0.22","-0.07","-0.69"
"1","Diluted EPS,Continuing and Discontinued","-","-","-","-"
