"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","11/7/2017","-","5/10/2018","8/3/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","7.7","7.8","7.8","8.4"
"0","Cost of Revenue","6.9","5.9","5.8","6.6"
"0","Gross Profit","0.8","1.9","2.0","1.8"
"0","Selling,General and Administrative","5.4","5.1","5.0","7.8"
"1","General and Administrative Expense","-","-","5.0","7.8"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","-","-","-","-"
"0","Operating Expenses","5.4","5.1","5.0","7.8"
"0","Operating Income","-4.6","-3.1","-3.0","-6.0"
"0","Net Interest Income","21.5","22.6","22.6","19.1"
"0","Other Income/Expense,Net","32.9","10.1","-40.9","-5.2"
"0","Pre-Tax Income","49.9","29.5","-21.4","8.0"
"0","Provision for Income Tax","0.0","-0.6","-","-"
"0","Net Income","49.9","30.1","-21.4","8.0"
"0","Dividend Per Share","0.45","0.50","0.50","0.50"
"0","Tax Rate","0.00","0.00","0.00","0.00"
"0","Basic EPS","1.06","0.63","-0.49","0.15"
"1","Basic Weighted Average Shares","45.81","45.81","45.81","45.82"
"1","Basic EPS from Continuing Operations","1.06","0.63","-0.49","0.15"
"1","Basic EPS,Continuing and Discontinued","0.00","0.00","-","-"
"0","Diluted EPS","1.06","0.63","-0.49","0.15"
"1","Diluted Weighted Average Shares","45.81","45.82","45.82","45.82"
"1","Diluted EPS from Continuing Operations","1.06","0.63","-0.49","0.15"
"1","Diluted EPS,Continuing and Discontinued","0.00","0.00","-","-"
