"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","11/6/2017","-","5/4/2018","8/3/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","153.7","158.3","146.4","146.3"
"0","Cost of Revenue","36.6","76.3","69.4","76.8"
"0","Gross Profit","117.1","82.1","77.0","69.5"
"0","Selling,General and Administrative","27.4","89.0","87.2","65.7"
"1","General and Administrative Expense","27.4","-","87.2","65.7"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","16.3","12.0","30.8","11.7"
"0","Special Income/Charges","-319.6","-1.4","-","49.8"
"0","Operating Expenses","47.6","89.2","121.9","77.4"
"0","Operating Income","69.5","-7.1","-44.9","-7.9"
"0","Net Interest Income","-16.4","-15.4","-15.3","-15.1"
"0","Other Income/Expense,Net","-319.6","-1.4","-","49.8"
"0","Pre-Tax Income","-266.4","-23.9","-60.2","26.7"
"0","Provision for Income Tax","-114.3","-27.3","-6.0","52.6"
"0","Net Income","-152.1","3.5","-54.2","-20.1"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.39","0.40","0.27","0.29"
"0","Basic EPS","-4.31","0.09","-1.59","-0.58"
"1","Basic Weighted Average Shares","35.31","34.78","34.16","34.36"
"1","Basic EPS from Continuing Operations","-4.31","0.09","-1.59","-0.75"
"1","Basic EPS,Continuing and Discontinued","0.00","0.00","-","0.17"
"0","Diluted EPS","-4.31","0.09","-1.59","-0.58"
"1","Diluted Weighted Average Shares","35.31","34.78","34.16","34.36"
"1","Diluted EPS from Continuing Operations","-4.31","0.09","-1.59","-0.75"
"1","Diluted EPS,Continuing and Discontinued","0.00","0.00","-","0.17"
