"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","6-K","6-K","NA","6-K"
"0","Stmt Source Date","11/1/2017","2/8/2018","-","8/14/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","152.9","172.5","157.8","137.4"
"0","Cost of Revenue","33.6","45.4","36.7","60.4"
"0","Gross Profit","119.3","127.1","121.1","77.0"
"0","Selling,General and Administrative","145.0","135.9","143.2","82.9"
"1","General and Administrative Expense","29.0","26.9","49.3","27.0"
"1","Selling and Marketing Expense","115.9","109.0","93.9","55.9"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","-","-","-","-"
"0","Operating Expenses","180.9","175.3","159.5","122.6"
"0","Operating Income","-61.6","-48.2","-38.4","-45.5"
"0","Net Interest Income","-0.2","3.4","0.8","-5.4"
"0","Other Income/Expense,Net","-0.5","-0.7","-6.4","-0.3"
"0","Pre-Tax Income","-62.3","-45.4","-44.0","-51.2"
"0","Provision for Income Tax","0.1","-0.1","0.1","0.0"
"0","Net Income","-62.0","-45.1","-43.1","-51.1"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.00","0.00","0.00","0.00"
"0","Basic EPS","-0.61","-0.45","-0.43","-0.50"
"1","Basic Weighted Average Shares","101.11","101.34","101.64","102.50"
"1","Basic EPS from Continuing Operations","-0.61","-0.45","-0.43","-0.50"
"1","Basic EPS,Continuing and Discontinued","0.00","0.00","-","-"
"0","Diluted EPS","-0.61","-0.45","-0.43","-0.50"
"1","Diluted Weighted Average Shares","101.11","101.34","101.64","102.50"
"1","Diluted EPS from Continuing Operations","-0.61","-0.45","-0.43","-0.50"
"1","Diluted EPS,Continuing and Discontinued","0.00","0.00","-","-"
