"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","11/9/2017","-","5/10/2018","8/7/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","266.7","278.6","275.8","277.2"
"0","Cost of Revenue","104.7","104.9","108.1","110.1"
"0","Gross Profit","162.0","173.7","167.7","167.2"
"0","Selling,General and Administrative","19.9","45.8","25.1","29.1"
"1","General and Administrative Expense","19.9","45.8","25.1","29.1"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","-0.3","-0.3","-0.2","-0.6"
"0","Operating Expenses","86.5","113.2","95.5","101.4"
"0","Operating Income","75.5","60.5","72.2","65.8"
"0","Net Interest Income","-40.0","-40.5","-43.5","-44.8"
"0","Other Income/Expense,Net","0.4","0.4","27.8","23.3"
"0","Pre-Tax Income","35.9","20.4","56.5","44.3"
"0","Provision for Income Tax","0.1","0.2","0.3","0.1"
"0","Net Income","34.4","65.0","236.0","123.6"
"0","Dividend Per Share","0.39","0.39","0.39","0.39"
"0","Tax Rate"
"0","Basic EPS","0.14","0.27","0.99","0.52"
"1","Basic Weighted Average Shares","237.42","237.47","237.48","237.49"
"1","Basic EPS from Continuing Operations","0.14","0.27","0.23","0.18"
"1","Basic EPS,Continuing and Discontinued","0.00","0.00","0.76","0.34"
"0","Diluted EPS","0.14","0.27","0.99","0.52"
"1","Diluted Weighted Average Shares","237.46","237.47","237.49","237.53"
"1","Diluted EPS from Continuing Operations","0.14","0.27","0.23","0.18"
"1","Diluted EPS,Continuing and Discontinued","0.00","0.00","0.76","0.34"
