"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","11/9/2017","-","5/10/2018","8/9/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","0.3","0.0","0.0","0.0"
"0","Cost of Revenue","-","-","-","-"
"0","Gross Profit","-","-","-","-"
"0","Selling,General and Administrative","4.2","5.2","5.9","8.6"
"1","General and Administrative Expense","-","-","5.9","8.6"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","12.4","16.7","12.7","11.2"
"0","Special Income/Charges","0.0","0.0","-","-"
"0","Operating Expenses","16.6","21.9","18.6","19.3"
"0","Operating Income","-16.3","-21.9","-18.6","-19.3"
"0","Net Interest Income","0.2","0.2","0.2","0.4"
"0","Other Income/Expense,Net","0.0","0.0","0.0","-"
"0","Pre-Tax Income","-16.1","-21.7","-18.4","-18.9"
"0","Provision for Income Tax","0.0","0.0","-","-"
"0","Net Income","-16.1","-21.7","-18.4","-18.9"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.00","0.00","0.00","0.00"
"0","Basic EPS","-0.68","-0.93","-0.69","-0.66"
"1","Basic Weighted Average Shares","23.46","23.52","26.85","28.57"
"1","Basic EPS from Continuing Operations","-0.68","-0.93","-0.69","-0.66"
"1","Basic EPS,Continuing and Discontinued","0.00","0.00","-","-"
"0","Diluted EPS","-0.68","-0.93","-0.69","-0.66"
"1","Diluted Weighted Average Shares","23.46","23.52","26.85","28.57"
"1","Diluted EPS from Continuing Operations","-0.68","-0.93","-0.69","-0.66"
"1","Diluted EPS,Continuing and Discontinued","0.00","0.00","-","-"
