"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","11/7/2017","-","5/4/2018","8/8/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","35.6","43.6","48.9","57.1"
"0","Cost of Revenue","2.1","2.5","2.2","3.6"
"0","Gross Profit","33.4","41.1","46.7","53.5"
"0","Selling,General and Administrative","63.3","66.8","62.3","71.0"
"1","General and Administrative Expense","63.3","66.8","62.3","71.0"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","36.4","43.2","39.3","46.6"
"0","Special Income/Charges","-","-","-","-"
"0","Operating Expenses","99.8","110.0","101.5","117.6"
"0","Operating Income","-66.3","-68.9","-54.8","-64.1"
"0","Net Interest Income","1.1","1.1","1.2","1.3"
"0","Other Income/Expense,Net","-","-","-","-0.2"
"0","Pre-Tax Income","-65.2","-67.8","-53.6","-63.0"
"0","Provision for Income Tax","-","-","0.6","0.2"
"0","Net Income","-65.2","-68.9","-54.3","-63.3"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.00","0.00","0.00","0.00"
"0","Basic EPS","-0.53","-0.55","-0.44","-0.51"
"1","Basic Weighted Average Shares","122.48","124.13","124.73","124.91"
"1","Basic EPS from Continuing Operations","-0.53","-0.55","-0.44","-0.51"
"1","Basic EPS,Continuing and Discontinued","-","-","-","-"
"0","Diluted EPS","-0.53","-0.55","-0.44","-0.51"
"1","Diluted Weighted Average Shares","122.48","124.13","124.73","124.91"
"1","Diluted EPS from Continuing Operations","-0.53","-0.55","-0.44","-0.51"
"1","Diluted EPS,Continuing and Discontinued","-","-","-","-"
