"0","Period End Date","12/31/2014","12/31/2015","12/31/2016","12/31/2017"
"0","Stmt Source","10-K","10-K","10-K","10-K"
"0","Stmt Source Date","2/14/2017","2/20/2018","2/20/2018","2/20/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","2.1","87.8","160.7","239.3"
"0","Cost of Revenue","8.5","16.9","29.1","54.0"
"0","Gross Profit","-6.5","70.9","131.6","185.3"
"0","Selling,General and Administrative","6.7","2.8","9.9","13.4"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","-","-","-","-"
"0","Operating Expenses","18.0","9.7","19.0","26.3"
"0","Operating Income","-24.5","61.2","112.6","158.9"
"0","Net Interest Income","-3.6","-4.6","-3.4","-1.6"
"0","Other Income/Expense,Net","3.8","4.6","4.5","6.3"
"0","Pre-Tax Income","-24.3","61.3","113.8","163.7"
"0","Provision for Income Tax","-9.2","23.2","28.3","0.0"
"0","Net Income","-15.1","38.0","28.5","140.6"
"0","Dividend Per Share","-","-","-","1.76"
"0","Tax Rate","0.38","0.38","0.25","0.00"
"0","Basic EPS","-","1.04","0.90","4.10"
"1","Basic Weighted Average Shares","31.81","36.47","31.81","34.10"
"1","Basic EPS from Continuing Operations","-","1.04","0.90","4.10"
"1","Basic EPS,Continuing and Discontinued","-","-","0.00","0.00"
"0","Diluted EPS","-","1.04","0.90","4.10"
"1","Diluted Weighted Average Shares","31.81","36.47","31.81","34.11"
"1","Diluted EPS from Continuing Operations","-","1.04","0.90","4.10"
"1","Diluted EPS,Continuing and Discontinued","-","-","0.00","0.00"
