"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","11/9/2017","-","5/10/2018","8/9/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","179.3","190.9","203.0","224.8"
"0","Cost of Revenue","98.8","105.2","115.0","124.8"
"0","Gross Profit","80.5","85.7","88.1","100.0"
"0","Selling,General and Administrative","54.7","59.2","64.9","69.1"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","24.9","12.7","14.3","15.6"
"0","Special Income/Charges","-0.8","-0.2","0.0","-0.2"
"0","Operating Expenses","79.6","72.0","79.2","84.7"
"0","Operating Income","0.9","13.7","8.8","15.3"
"0","Net Interest Income","-1.5","-1.7","-2.3","-3.0"
"0","Other Income/Expense,Net","-1.6","-0.7","-0.2","-0.7"
"0","Pre-Tax Income","-2.2","11.3","6.4","11.6"
"0","Provision for Income Tax","1.4","4.5","1.1","0.6"
"0","Net Income","-3.6","6.8","5.3","10.9"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.18","0.08","0.17","0.05"
"0","Basic EPS","-0.07","0.13","0.10","0.22"
"1","Basic Weighted Average Shares","50.15","50.22","50.28","50.47"
"1","Basic EPS from Continuing Operations","-0.07","0.13","0.10","0.22"
"1","Basic EPS,Continuing and Discontinued","-","-","-","-"
"0","Diluted EPS","-0.07","0.13","0.10","0.21"
"1","Diluted Weighted Average Shares","51.60","51.74","51.91","52.15"
"1","Diluted EPS from Continuing Operations","-0.07","0.13","0.10","0.21"
"1","Diluted EPS,Continuing and Discontinued","-","-","-","-"
