"0","Period End Date","1/30/2015","1/29/2016","2/3/2017","2/2/2018"
"0","Stmt Source","10-K","10-K","10-K","10-K"
"0","Stmt Source Date","3/30/2017","3/29/2018","3/29/2018","3/29/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","3,885.0","4,315.0","4,442.0","4,454.0"
"0","Cost of Revenue","3,550.0","3,904.0","4,003.0","4,043.0"
"0","Gross Profit","335.0","411.0","439.0","411.0"
"0","Selling,General and Administrative","95.0","184.0","176.0","155.0"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","0.0","-","-","-"
"0","Operating Expenses","95.0","184.0","176.0","155.0"
"0","Operating Income","240.0","227.0","263.0","256.0"
"0","Net Interest Income","-17.0","-44.0","-52.0","-44.0"
"0","Other Income/Expense,Net","-","-","1.0","2.0"
"0","Pre-Tax Income","223.0","183.0","212.0","214.0"
"0","Provision for Income Tax","82.0","66.0","69.0","35.0"
"0","Net Income","141.0","117.0","143.0","179.0"
"0","Dividend Per Share","1.12","1.21","1.24","1.24"
"0","Tax Rate","0.37","0.36","0.33","0.17"
"0","Basic EPS","3.01","2.55","3.21","4.13"
"1","Basic Weighted Average Shares","46.90","45.80","44.50","43.30"
"1","Basic EPS from Continuing Operations","3.01","2.55","3.21","4.13"
"1","Basic EPS,Continuing and Discontinued","-","-","-","-"
"0","Diluted EPS","2.91","2.47","3.12","4.02"
"1","Diluted Weighted Average Shares","48.50","47.40","45.90","44.50"
"1","Diluted EPS from Continuing Operations","2.91","2.47","3.12","4.02"
"1","Diluted EPS,Continuing and Discontinued","-","-","-","-"
