"0","Period End Date","8/4/2017","11/3/2017","2/2/2018","5/4/2018"
"0","Stmt Source","10-Q","10-Q","NA","10-Q"
"0","Stmt Source Date","9/8/2017","12/8/2017","-","6/13/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","1,078.0","1,145.0","1,128.0","1,175.0"
"0","Cost of Revenue","979.0","1,036.0","1,021.0","1,074.0"
"0","Gross Profit","99.0","109.0","107.0","101.0"
"0","Selling,General and Administrative","40.0","37.0","45.0","35.0"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","-","-","-","-"
"0","Operating Expenses","40.0","37.0","45.0","35.0"
"0","Operating Income","59.0","72.0","62.0","66.0"
"0","Net Interest Income","-10.0","-11.0","-12.0","-12.0"
"0","Other Income/Expense,Net","-","1.0","1.0","1.0"
"0","Pre-Tax Income","49.0","62.0","51.0","55.0"
"0","Provision for Income Tax","13.0","19.0","0.0","6.0"
"0","Net Income","36.0","43.0","51.0","49.0"
"0","Dividend Per Share","0.31","0.31","0.31","0.31"
"0","Tax Rate","0.27","0.31","-0.05","0.18"
"0","Basic EPS","0.83","0.99","1.19","1.16"
"1","Basic Weighted Average Shares","43.60","43.20","42.70","42.40"
"1","Basic EPS from Continuing Operations","0.83","0.99","1.19","1.16"
"1","Basic EPS,Continuing and Discontinued","-","-","-","-"
"0","Diluted EPS","0.80","0.98","1.16","1.13"
"1","Diluted Weighted Average Shares","44.70","44.20","43.60","43.40"
"1","Diluted EPS from Continuing Operations","0.80","0.98","1.16","1.13"
"1","Diluted EPS,Continuing and Discontinued","-","-","-","-"
